id,kommune,letter,party,name,answers
95,varde,I,Liberal Alliance,Brian Schmidt,445522114453551
95,varde,I,Liberal Alliance,Katarina Rose Dige,433424334442452
95,varde,I,Liberal Alliance,Jacob Hjort,445523233343551
95,varde,K,Kristendemokraterne,Jens Holm,000000000000000
95,varde,L,Lokallisten 2017 ,Tom Arnt Thorup,155555515155551
95,varde,L,Lokallisten 2017 ,Henrik Vej Kastrupsen,000000000000000
95,varde,L,Lokallisten 2017 ,Niels Jørgen Nielsen,424555415522451
95,varde,L,Lokallisten 2017 ,Søren Lyngesen,222554522412251
95,varde,L,Lokallisten 2017 ,Frank H. Kristiansen,123555432255154
95,varde,L,Lokallisten 2017 ,Philip Vossen,544555445555511
95,varde,L,Lokallisten 2017 ,Lasse Ottesen,121555533225443
95,varde,O,Dansk Folkeparti,Tina Agergaard Hansen,243434414325543
95,varde,O,Dansk Folkeparti,Annette Tandrup Beier Andersen,221245414315454
95,varde,O,Dansk Folkeparti,Kenneth Søgaard-Hansen,243535514214454
95,varde,O,Dansk Folkeparti,Julie Gottschalk,253434314315531
95,varde,V,"Venstre, Danmarks Liberale Parti",Erik Buhl,411242521143521
95,varde,V,"Venstre, Danmarks Liberale Parti",Per Rask Jensen,223541324355531
95,varde,V,"Venstre, Danmarks Liberale Parti",Connie Høj,000000000000000
95,varde,V,"Venstre, Danmarks Liberale Parti",Peter Nielsen,225542334344521
95,varde,V,"Venstre, Danmarks Liberale Parti",Jørgen Nielbæk,414551223155454
95,varde,V,"Venstre, Danmarks Liberale Parti",Poul Rosendahl,341353445255532
95,varde,V,"Venstre, Danmarks Liberale Parti",Preben Friis-Hauge,444444541145521
95,varde,V,"Venstre, Danmarks Liberale Parti",Niels Haahr Larsen,000000000000000
95,varde,V,"Venstre, Danmarks Liberale Parti",Mads Sørensen,314431513243541
95,varde,V,"Venstre, Danmarks Liberale Parti",Anders Linde,341453315451531
95,varde,V,"Venstre, Danmarks Liberale Parti",Frede Andersen,212544524355541
95,varde,V,"Venstre, Danmarks Liberale Parti",Anne Mette Jessen,000000000000000
95,varde,V,"Venstre, Danmarks Liberale Parti",Walther Bech Sørensen,144414323353451
95,varde,V,"Venstre, Danmarks Liberale Parti",Line Berner,313412333154433
95,varde,V,"Venstre, Danmarks Liberale Parti",Peder Foldager,342344412222441
95,varde,V,"Venstre, Danmarks Liberale Parti",Bent Ole Gelmer,234533433235543
95,varde,V,"Venstre, Danmarks Liberale Parti",Sarah Andersen,414543223344442
95,varde,V,"Venstre, Danmarks Liberale Parti",Thyge Nielsen,243244442444421
95,varde,V,"Venstre, Danmarks Liberale Parti",Stig Leerbeck,433444531324421
95,varde,V,"Venstre, Danmarks Liberale Parti",Ketty Lund Sørensen,441334433333443
95,varde,V,"Venstre, Danmarks Liberale Parti",Lars Teglgaard,424444524254541
95,varde,V,"Venstre, Danmarks Liberale Parti",Martin Kjeller Petersen,151555533355555
95,varde,V,"Venstre, Danmarks Liberale Parti",Marianne Christensen,331254433255453
95,varde,V,"Venstre, Danmarks Liberale Parti",Kristian Støjberg,343244534245441
95,varde,V,"Venstre, Danmarks Liberale Parti",Annette Clemmensen,000000000000000
95,varde,V,"Venstre, Danmarks Liberale Parti",Henrik Sørensen,000000000000000
95,varde,V,"Venstre, Danmarks Liberale Parti",Niels Jørgen Nielsen,000000000000000
95,varde,V,"Venstre, Danmarks Liberale Parti",Ole Andreasen,444445533244443
95,varde,V,"Venstre, Danmarks Liberale Parti",Bauke Keulen,544514334355551
95,varde,Ø,Enhedslisten - De Rød-Grønne,Arne Lindberg Callesen,111145421125245
95,varde,Ø,Enhedslisten - De Rød-Grønne,Leila Germandsen,113155553115145
95,varde,Å,Alternativet,Tina Blaabjerg Poulsen,213535451115155
96,vejen,A,Socialdemokratiet,Jørgen Thøgersen,111411223145144
96,vejen,A,Socialdemokratiet,Bodil Staal,000000000000000
96,vejen,A,Socialdemokratiet,Klaus Kildemand,211422141145144
96,vejen,A,Socialdemokratiet,Niels Therkildsen,241444432225333
96,vejen,A,Socialdemokratiet,Kjeld Thorsen,111255431135143
96,vejen,A,Socialdemokratiet,Henrik Sloth,121232431245141
96,vejen,A,Socialdemokratiet,Marie Ebsen,141245331214243
96,vejen,A,Socialdemokratiet,Thomas Schack,141354541144413
96,vejen,A,Socialdemokratiet,Peter Fallesen,000000000000000
96,vejen,A,Socialdemokratiet,Tanja Bachmann Hansen,111545453414242
96,vejen,A,Socialdemokratiet,Arne Welcher Christensen,222345442245243
96,vejen,A,Socialdemokratiet,Elin Winther,111155531334252
96,vejen,A,Socialdemokratiet,Thue Uhre Lauridsen,000000000000000
96,vejen,A,Socialdemokratiet,T. Tharuman,000000000000000
96,vejen,A,Socialdemokratiet,Martin Beltoft-Olsen,341545433245152
96,vejen,A,Socialdemokratiet,Tina Kristine Gottschalk,142244332334234
96,vejen,B,Radikale Venstre,Henrik Bertelsen,000000000000000
96,vejen,B,Radikale Venstre,Hans Elbæk,222155441124241
96,vejen,C,Det Konservative Folkeparti,Frank Schmidt-Hansen,344512512444551
96,vejen,C,Det Konservative Folkeparti,Berit Aagaard Thuesen,112242531235251
96,vejen,C,Det Konservative Folkeparti,Peter Simoni,334445531155453
96,vejen,C,Det Konservative Folkeparti,Charlotte Klausen ,344445532445444
96,vejen,C,Det Konservative Folkeparti,Jakob Bech Jensen,000000000000000
96,vejen,C,Det Konservative Folkeparti,Knud Peter Wad,444444524344451
96,vejen,C,Det Konservative Folkeparti,Mogens Lillelund,443424512344352
96,vejen,C,Det Konservative Folkeparti,Jørgen Hanson,000000000000000
96,vejen,C,Det Konservative Folkeparti,Claus Aaltonen,000000000000000
96,vejen,C,Det Konservative Folkeparti,Flemming Jensen,253455533445541
96,vejen,C,Det Konservative Folkeparti,Sejr Uller,423532534344441
96,vejen,C,Det Konservative Folkeparti,Leif Bruhn,000000000000000
96,vejen,C,Det Konservative Folkeparti,Søren Bjarke Laugesen,455523422254352
96,vejen,D,Nye Borgerlige,Tommy Sten Christensen,213111311141151
96,vejen,D,Nye Borgerlige,Peter Svane,000000000000000
96,vejen,F,SF - Socialistisk Folkeparti,Anker Ulsdal,111124551115125
96,vejen,F,SF - Socialistisk Folkeparti,Julius Nissen,133334432234334
96,vejen,F,SF - Socialistisk Folkeparti,Anja Volder Rasmussen,000000000000000
96,vejen,F,SF - Socialistisk Folkeparti,Mohammad Ahmed S Al - Mousawi,000000000000000
96,vejen,F,SF - Socialistisk Folkeparti,Bodil Baagø,121235541125335
96,vejen,I,Liberal Alliance,Martin Boye,535513445555551
96,vejen,I,Liberal Alliance,Magnus Kristensen,535513214553441
96,vejen,I,Liberal Alliance,Mathias Bruhn,000000000000000
96,vejen,I,Liberal Alliance,Alvin Lykke,000000000000000
96,vejen,I,Liberal Alliance,Michael Nielsen,545524224354441
96,vejen,K,Kristendemokraterne,Lilian Vigtoft-Jensen,000000000000000
96,vejen,O,Dansk Folkeparti,Anni Grimm,000000000000000
96,vejen,O,Dansk Folkeparti,Claus Grimm,000000000000000
96,vejen,O,Dansk Folkeparti,Nils Brøndumbo,252444215245522
96,vejen,O,Dansk Folkeparti,Bent Sørensen,000000000000000
96,vejen,O,Dansk Folkeparti,Kirsten Nissen,121452415215412
96,vejen,O,Dansk Folkeparti,Niels Chr. Christiansen,413535515111531
96,vejen,V,"Venstre, Danmarks Liberale Parti",Egon Fræhr,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Malene K. Nielsen,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Poul Egelykke,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Lone Houmann Holst,243434432225431
96,vejen,V,"Venstre, Danmarks Liberale Parti",Anders Jørgensen,454555553255231
96,vejen,V,"Venstre, Danmarks Liberale Parti",Marion Mortensen,431144345315343
96,vejen,V,"Venstre, Danmarks Liberale Parti",Karsten Gude,134554514345422
96,vejen,V,"Venstre, Danmarks Liberale Parti",Hans Hansen,321554414233441
96,vejen,V,"Venstre, Danmarks Liberale Parti",Henny Schøler,214555342135421
96,vejen,V,"Venstre, Danmarks Liberale Parti",Hans Peter Hansen,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Børge Jensen,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Henrik Pihl Jessen,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Jørgen Lastein,253455535335451
96,vejen,V,"Venstre, Danmarks Liberale Parti",Troels Melvang,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Poul Viuff,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Henning Aaskov,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Vagn Sørensen,342452242225351
96,vejen,V,"Venstre, Danmarks Liberale Parti",Claus Kulmback,114434042104442
96,vejen,V,"Venstre, Danmarks Liberale Parti",Johannes Jensen,424515224115411
96,vejen,V,"Venstre, Danmarks Liberale Parti",Niels Erik  Storm,224424443244442
96,vejen,V,"Venstre, Danmarks Liberale Parti",Gitte Egelykke,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Ulla Lavall,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Morten Thorøe,455542411154541
96,vejen,V,"Venstre, Danmarks Liberale Parti",Leif Thomsen,000000000000000
96,vejen,V,"Venstre, Danmarks Liberale Parti",Carl Chr. Nissen,241444432345331
96,vejen,Ø,Enhedslisten - De Rød-Grønne,Jakob Borgensgaard,113455551415155
96,vejen,Ø,Enhedslisten - De Rød-Grønne,Carina Bruhn,000000000000000
96,vejen,Ø,Enhedslisten - De Rød-Grønne,Maya Ryom,112155451425155
96,vejen,Ø,Enhedslisten - De Rød-Grønne,Mads Hahn,000000000000000
97,vejle,A,Socialdemokratiet,Søren Peschardt,000000000000000
97,vejle,A,Socialdemokratiet,Dan Skjerning,111144531145144
97,vejle,A,Socialdemokratiet,Alex Vejby Nielsen,121254542125324
97,vejle,A,Socialdemokratiet,Birgitte Vind,111144543115145
97,vejle,A,Socialdemokratiet,Arne Poulstrup,000000000000000
97,vejle,A,Socialdemokratiet,Martin Sikær,000000000000000
97,vejle,A,Socialdemokratiet,Feline Christensen,232252331144434
97,vejle,A,Socialdemokratiet,Martin Jensen,111155551145144
97,vejle,A,Socialdemokratiet,Henning Dam,141154522123241
97,vejle,A,Socialdemokratiet,Gitte Hansen,221144441215144
97,vejle,A,Socialdemokratiet,Morten Skovlund,121145542125242
97,vejle,A,Socialdemokratiet,Birgitte Buskov,122245441115124
97,vejle,A,Socialdemokratiet,Johnny Beck,000000000000000
97,vejle,A,Socialdemokratiet,Azra Hasanbegovic,121155541225221
97,vejle,A,Socialdemokratiet,Mustapha Ali El-Ahmad,122255542225222
97,vejle,A,Socialdemokratiet,Mustafa Adham,000000000000000
97,vejle,A,Socialdemokratiet,Marianne Schultz,122144533124223
97,vejle,A,Socialdemokratiet,Anne Mie Brund-Andersen,111355434415533
97,vejle,A,Socialdemokratiet,René Vilstrup-Bie,521155542225404
97,vejle,A,Socialdemokratiet,Bjarne Andersen,222155433223244
97,vejle,A,Socialdemokratiet,Knud Rugberg Sørensen,231155533134125
97,vejle,A,Socialdemokratiet,Willy Preben Christensen,111055115115411
97,vejle,A,Socialdemokratiet,Niels Henrik Bøggild Nielsen,141155524115155
97,vejle,A,Socialdemokratiet,Kim Jensen,112445534344131
97,vejle,A,Socialdemokratiet,Jan Lundberg,000000000000000
97,vejle,A,Socialdemokratiet,Palle Setterby,000000000000000
97,vejle,A,Socialdemokratiet,Peter Justesen,000000000000000
97,vejle,A,Socialdemokratiet,Mette Ejby Pallesen,141145344224242
97,vejle,A,Socialdemokratiet,Anette Stenfeldt,121154432144144
97,vejle,B,Radikale Venstre,Torben Elsig,151455551155525
97,vejle,B,Radikale Venstre,Ole Lynggaard Jørgensen,231455543145134
97,vejle,B,Radikale Venstre,Dorte Søndermølle,441435443125454
97,vejle,B,Radikale Venstre,Marianne Madsen,141144541124142
97,vejle,B,Radikale Venstre,Jens Ove Holmegaard Hansen,000000000000000
97,vejle,B,Radikale Venstre,Miloud Yousfi,242555531154324
97,vejle,C,Det Konservative Folkeparti,Dan Arnløv,444525413154551
97,vejle,C,Det Konservative Folkeparti,Kim Hesel,444414215253541
97,vejle,C,Det Konservative Folkeparti,Gitte Spanglev Eriksen,243325034153553
97,vejle,C,Det Konservative Folkeparti,Flemming Agerskov,000000000000000
97,vejle,C,Det Konservative Folkeparti,Jens Erik Høj-Pedersen,243355234213552
97,vejle,C,Det Konservative Folkeparti,Henrik Sandholm,515511515155551
97,vejle,C,Det Konservative Folkeparti,Bent Illum Eskesen,444444334254552
97,vejle,D,Nye Borgerlige,Holger Gorm Petersen,515511115551551
97,vejle,D,Nye Borgerlige,A. C. Hansen,425522315354251
97,vejle,D,Nye Borgerlige,Mads Funder,245514115542511
97,vejle,D,Nye Borgerlige,Ole Poder,000000000000000
97,vejle,D,Nye Borgerlige,Valentina Papusza Friis,000000000000000
97,vejle,D,Nye Borgerlige,Mikkel Bjørn Sørensen,545514214351451
97,vejle,D,Nye Borgerlige,Per Schouenborg,112242515414442
97,vejle,D,Nye Borgerlige,Palle E. Petersen,553555315155531
97,vejle,E,Borgernes Parti,Christa Laursen,000000000000000
97,vejle,E,Borgernes Parti,Kurt Haaning,000000000000000
97,vejle,F,SF - Socialistisk Folkeparti,Lone Myrhøj,121155551125145
97,vejle,F,SF - Socialistisk Folkeparti,Morten Kristensen,231155551135455
97,vejle,F,SF - Socialistisk Folkeparti,Allan Pedersen,112255541125244
97,vejle,F,SF - Socialistisk Folkeparti,Brian Bruhn,112555442225445
97,vejle,F,SF - Socialistisk Folkeparti,Jeppe Riis,122255451224143
97,vejle,F,SF - Socialistisk Folkeparti,Britta Bitsch,221155541154144
97,vejle,F,SF - Socialistisk Folkeparti,Peter Wade,111145541125145
97,vejle,F,SF - Socialistisk Folkeparti,Kevin Larsen,000000000000000
97,vejle,F,SF - Socialistisk Folkeparti,Tine Hundahl Jensen,122445451125144
97,vejle,F,SF - Socialistisk Folkeparti,Bettina Sørensen,000000000000000
97,vejle,F,SF - Socialistisk Folkeparti,Sandie Lee,144155543445355
97,vejle,G,Give Listen,René Humlund Rasmussen,000000000000000
97,vejle,I,Liberal Alliance,Peter G. Harboe,535513323553541
97,vejle,I,Liberal Alliance,Anja Daugaard,545511415453541
97,vejle,I,Liberal Alliance,John Rasmussen,545513225454541
97,vejle,I,Liberal Alliance,Anders Holck Hartvig,555511425554551
97,vejle,I,Liberal Alliance,Martin Fogh Skovlyst,534412433454451
97,vejle,K,Kristendemokraterne,Knud Hauge,343244443345354
97,vejle,K,Kristendemokraterne,Amalie Zeeb,000000000000000
97,vejle,K,Kristendemokraterne,Michael Lund Markussen,000000000000000
97,vejle,L,Danmark Først,Karsten Holt Larsen,455514415444445
97,vejle,O,Dansk Folkeparti,Kenneth Fredslund Petersen,141235415443453
97,vejle,O,Dansk Folkeparti,Gerda Hagemann Pedersen,314511515454541
97,vejle,O,Dansk Folkeparti,Lars Aarup,000000000000000
97,vejle,O,Dansk Folkeparti,Svend Erik Nielsen,143434425442433
97,vejle,O,Dansk Folkeparti,Flemming Hansen,111545525345554
97,vejle,O,Dansk Folkeparti,Karl Erik Lund,000000000000000
97,vejle,O,Dansk Folkeparti,Jørgen Otto Kongerslev,353545215112514
97,vejle,O,Dansk Folkeparti,Julie Jørgensen,000000000000000
97,vejle,O,Dansk Folkeparti,Emil Fredslund Larsen,434455313135353
97,vejle,O,Dansk Folkeparti,Henrik Muxoll,000000000000000
97,vejle,V,"Venstre, Danmarks Liberale Parti",Jens Ejner Christensen,000000000000000
97,vejle,V,"Venstre, Danmarks Liberale Parti",Christoffer Aagaard Melson,425531432353332
97,vejle,V,"Venstre, Danmarks Liberale Parti",Lars Schmidt,223342522244241
97,vejle,V,"Venstre, Danmarks Liberale Parti",Niels Clemmensen,333442533444422
97,vejle,V,"Venstre, Danmarks Liberale Parti",Peder Hummelmose,244551551151111
97,vejle,V,"Venstre, Danmarks Liberale Parti",Gitte Frederiksen,122455432314242
97,vejle,V,"Venstre, Danmarks Liberale Parti",Stephanie Lemming,525511334243541
97,vejle,V,"Venstre, Danmarks Liberale Parti",Gerda Jørgensen,311141432155511
97,vejle,V,"Venstre, Danmarks Liberale Parti",Hans Hoffensetz,000000000000000
97,vejle,V,"Venstre, Danmarks Liberale Parti",Per Olesen,421525515455521
97,vejle,V,"Venstre, Danmarks Liberale Parti",Thyge Havgaard Bjerring,414445522145422
97,vejle,V,"Venstre, Danmarks Liberale Parti",Torben Strandhave,000000000000000
97,vejle,V,"Venstre, Danmarks Liberale Parti",Silas Toftemark,445412445352541
97,vejle,V,"Venstre, Danmarks Liberale Parti",Poul Martin Filtenborg,354533533154421
97,vejle,V,"Venstre, Danmarks Liberale Parti",Charlotte Faber Stech Mortensen,113445214255441
97,vejle,V,"Venstre, Danmarks Liberale Parti",Claus Jørgen Skovbjerg,555544324453521
97,vejle,V,"Venstre, Danmarks Liberale Parti",Jan Martin Nørregaard,435454314245521
97,vejle,V,"Venstre, Danmarks Liberale Parti",Jane Søgaard Christensen,224444423244334
97,vejle,V,"Venstre, Danmarks Liberale Parti",Peter Egebæk,444554532244431
97,vejle,V,"Venstre, Danmarks Liberale Parti",Maibrit Lund Jørgensen,113245514255541
97,vejle,V,"Venstre, Danmarks Liberale Parti",Troels Overgaard,245534532353332
97,vejle,V,"Venstre, Danmarks Liberale Parti",John Bille,000000000000000
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Lasse Egelund,121155551145155
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Camilla Bonde Bech,111155533115155
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Ingelise Hansen,000000000000000
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Poul Klima Holm,114155552155355
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Lone Johansen,000000000000000
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Kurt Steffensen,121245551115155
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Nikolaj Solgaard,000000000000000
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Arne Gørges,000000000000000
97,vejle,Ø,Enhedslisten - De Rød-Grønne,Niels Ussing,000000000000000
97,vejle,Å,Alternativet,Morten Westergaard,142455552145145
97,vejle,Å,Alternativet,Rune Ranaivo Bjerremand,343234541125225
97,vejle,Å,Alternativet,Olav Bach,122445541153315
97,vejle,Å,Alternativet,Jens-Peter Mantorp Broberg,241451533245445
66,vesthimmerland,A,Socialdemokratiet,Palle Jensen,111445422225242
66,vesthimmerland,A,Socialdemokratiet,Asger Andersen,121155423124244
66,vesthimmerland,A,Socialdemokratiet,Uffe Bro,000000000000000
66,vesthimmerland,A,Socialdemokratiet,Per Jensen,141225542145332
66,vesthimmerland,A,Socialdemokratiet,Mikael Toft,221055421245454
66,vesthimmerland,A,Socialdemokratiet,Anders Kjær Kristensen,111135432325332
66,vesthimmerland,A,Socialdemokratiet,Doris Lauritzen,000000000000000
66,vesthimmerland,A,Socialdemokratiet,Iben L. Ditlev,451245433344444
66,vesthimmerland,A,Socialdemokratiet,Thomas Jensen,124155521111352
66,vesthimmerland,A,Socialdemokratiet,Rasmus Vetter,141155531345133
66,vesthimmerland,A,Socialdemokratiet,Vibeke Hvidsten,000000000000000
66,vesthimmerland,A,Socialdemokratiet,Per Lauge,223355323235253
66,vesthimmerland,A,Socialdemokratiet,Peder V. Ditlev,223342433343333
66,vesthimmerland,B,Radikale Venstre,Søren Dolmer,443155435145235
66,vesthimmerland,B,Radikale Venstre,Gitte Lopdrup,243155452124134
66,vesthimmerland,B,Radikale Venstre,Gerda Vældgaard Sørensen,211455541144344
66,vesthimmerland,B,Radikale Venstre,Karsten Kjærgaard,000000000000000
66,vesthimmerland,B,Radikale Venstre,Thomas Madsen Nielsen,323345433234244
66,vesthimmerland,C,Det Konservative Folkeparti,Knud Kristensen,335235544454411
66,vesthimmerland,C,Det Konservative Folkeparti,Allan Ritter Andersen,414422323253442
66,vesthimmerland,C,Det Konservative Folkeparti,Niels Krebs  Hansen,000000000000000
66,vesthimmerland,C,Det Konservative Folkeparti,Henrik Dalgaard Christensen,000000000000000
66,vesthimmerland,C,Det Konservative Folkeparti,Klavs Bojsen,245145412454232
66,vesthimmerland,C,Det Konservative Folkeparti,Signe Nøhr Nielsen,224455333143451
66,vesthimmerland,C,Det Konservative Folkeparti,Pia Buus Pinstrup,215215533451351
66,vesthimmerland,C,Det Konservative Folkeparti,Per Nyborg,234435423454342
66,vesthimmerland,C,Det Konservative Folkeparti,Ulla Skov,325434523352351
66,vesthimmerland,C,Det Konservative Folkeparti,Anne Marie Lindgaard Nielsen,000000000000000
66,vesthimmerland,C,Det Konservative Folkeparti,Ulla Biisgaard,214245415545551
66,vesthimmerland,C,Det Konservative Folkeparti,Vittus Bernlow,000000000000000
66,vesthimmerland,C,Det Konservative Folkeparti,Svend Jørgensen,315524513133341
66,vesthimmerland,C,Det Konservative Folkeparti,Tascha Laumann Vestergaard,000000000000000
66,vesthimmerland,C,Det Konservative Folkeparti,Inger Hovkjær Nielsen,435224423343152
66,vesthimmerland,E,Retsforbundet,Martin Sørensen,335455533315155
66,vesthimmerland,E,Retsforbundet,Dan Christophersen,115155553115155
66,vesthimmerland,F,SF - Socialistisk Folkeparti,Theresa Berg Andersen,121145513245355
66,vesthimmerland,F,SF - Socialistisk Folkeparti,Niels Heebøll,122245551135144
66,vesthimmerland,F,SF - Socialistisk Folkeparti,Karen Friis Clausager,131145533135245
66,vesthimmerland,F,SF - Socialistisk Folkeparti,Jørgen Grøn,111255523115145
66,vesthimmerland,F,SF - Socialistisk Folkeparti,Anna-Grethe Sperling,111145331144155
66,vesthimmerland,F,SF - Socialistisk Folkeparti,John Andersen,112244442115334
66,vesthimmerland,G,VestHimmerLandsListen,Kirsten Moesgaard,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Jens Erik Laustsen,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Annette Vahlgreen,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Jette Thomsen,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Gitte Straagaard Holm,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Jakob Gelardi Davidsen,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Karina Rye Pedersen,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Jens Mose,000000000000000
66,vesthimmerland,G,VestHimmerLandsListen,Søren Virenfeldt,000000000000000
66,vesthimmerland,H,Borgerlisten Vesthimmerland,Ole Høgh Sørensen,000000000000000
66,vesthimmerland,I,Liberal Alliance,Nichlas Findinge Larsen,535513425453441
66,vesthimmerland,I,Liberal Alliance,Per Godiksen,425552535451532
66,vesthimmerland,O,Dansk Folkeparti,Brian Christensen,224155515454421
66,vesthimmerland,O,Dansk Folkeparti,Liselotte Lynge Jensen,331245515355421
66,vesthimmerland,O,Dansk Folkeparti,Tinna Tang Nielsen,000000000000000
66,vesthimmerland,O,Dansk Folkeparti,Peter Rasmussen,243555313355423
66,vesthimmerland,O,Dansk Folkeparti,Kenneth Kajberg,114355315315442
66,vesthimmerland,O,Dansk Folkeparti,Niels Peter Hougaard,000000000000000
66,vesthimmerland,R,Kommunisterne,Brian Olsen,000000000000000
66,vesthimmerland,R,Kommunisterne,Lene Kristensen,000000000000000
66,vesthimmerland,R,Kommunisterne,Carl Agner Pedersen,000000000000000
66,vesthimmerland,R,Kommunisterne,Emil Olsen,000000000000000
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Per Bach Laursen,454542343155041
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Inger Nielsen,000000000000000
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Jens Lauritzen,000000000000000
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Kurt Friis,334455422142341
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Per Bisgaard,000000000000000
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Peter Harbo,452443342454451
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Torben Svenstrup,424542523141521
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Morten Mejdahl,525423452423451
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Lars Andresen,224414423244541
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Lene Mikkelsen,241243321335312
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Karl Lausten,433424342342231
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Mads Krarup Nielsen,000000000000000
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Sanne Laumann Langdahl Laugesen,442423233242531
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Jakob Dyrman,324545231152421
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Santana Marie Malling,441445314144442
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Inge-Merete Kristensen,000000000000000
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Hasel Strange Pedersen,141431443244432
66,vesthimmerland,V,"Venstre, Danmarks Liberale Parti",Per Borregaard,314555514354111
76,viborg,A,Socialdemokratiet,Per Møller Jensen,121252431141333
76,viborg,A,Socialdemokratiet,Anders Bertel,000000000000000
76,viborg,A,Socialdemokratiet,Birgith B. Langballe,111254433235333
76,viborg,A,Socialdemokratiet,Birthe Harritz,122244433324343
76,viborg,A,Socialdemokratiet,Bjarne Andersen,212232442215231
76,viborg,A,Socialdemokratiet,Bjørn  Westh,212244443234224
76,viborg,A,Socialdemokratiet,Carsten Veje,000000000000000
76,viborg,A,Socialdemokratiet,Dan Sauer Nielsen,141244424114533
76,viborg,A,Socialdemokratiet,Else Thorsager Pedersen,122254433335333
76,viborg,A,Socialdemokratiet,Erik Junker,141214451123223
76,viborg,A,Socialdemokratiet,Eva Merstrand,141235333255453
76,viborg,A,Socialdemokratiet,Eva Pinnerup,121254433325343
76,viborg,A,Socialdemokratiet,Hanne Kjeldsen,111444433245414
76,viborg,A,Socialdemokratiet,Ismail Hassan,000000000000000
76,viborg,A,Socialdemokratiet,Jens Frederiksen,131235433144423
76,viborg,A,Socialdemokratiet,Karina Sørensen,141145543135123
76,viborg,A,Socialdemokratiet,Lars Greve,123254441135441
76,viborg,A,Socialdemokratiet,Lars Munkøe,113124313135453
76,viborg,A,Socialdemokratiet,Linda Thanild,000000000000000
76,viborg,A,Socialdemokratiet,Mads Panny,121244323355342
76,viborg,A,Socialdemokratiet,Marianne Aaris Andersen,111255551145543
76,viborg,A,Socialdemokratiet,Martin Sanderhoff,121155533245323
76,viborg,A,Socialdemokratiet,Mette Nielsen,222244414224442
76,viborg,A,Socialdemokratiet,Niels Dueholm,141144422155322
76,viborg,A,Socialdemokratiet,Steen Nysom,141255442125242
76,viborg,B,Radikale Venstre,Børge Knudsen,121455351134325
76,viborg,B,Radikale Venstre,Katrine Fusager Rohde,432155551345454
76,viborg,B,Radikale Venstre,Jan Rønne,121354341124333
76,viborg,B,Radikale Venstre,Marianne Tøttrup,413155551145445
76,viborg,B,Radikale Venstre,Emilie-Johanne Sølbæk,352144351355535
76,viborg,B,Radikale Venstre,Anne Holme Hansen,241145351242242
76,viborg,B,Radikale Venstre,Jeannette Enevoldsen,000000000000000
76,viborg,C,Det Konservative Folkeparti,Torsten Nielsen,225355432353442
76,viborg,C,Det Konservative Folkeparti,Stine Damborg,455444223244452
76,viborg,C,Det Konservative Folkeparti,Peter Juhl,455525423455551
76,viborg,C,Det Konservative Folkeparti,Nikolai Norup,344434342344454
